rx,tx,len,type,rateMbps,rssi
0601049110e7,b03c737e54d4,108,8,54,-47
0601049110e7,b03c737e54d4,108,8,54,-50
93ea1453ecf8,0a3204a11077,20,4,1,-77
5ffe420ebcb4,0601049110e7,96,8,18,44
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,fec304e1705c,536,8,18,-54
0601049110e7,fec304e1705c,536,8,18,-55
fec304e1705c,0601049110e7,1544,8,12,47
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,20,4,1,-57
0601049110e7,fec304e1705c,20,4,1,-56
0601049110e7,fec304e1705c,108,8,12,-56
0601049110e7,fec304e1705c,20,4,1,-56
0601049110e7,fec304e1705c,108,8,12,-55
0601049110e7,fec304e1705c,20,4,1,-56
0601049110e7,fec304e1705c,108,8,12,-55
0601049110e7,fec304e1705c,20,4,1,-55
0601049110e7,fec304e1705c,108,8,12,-56
0601049110e7,fec304e1705c,20,4,1,-56
0601049110e7,fec304e1705c,108,8,11,-54
93ea1453ecf8,0a3204a11077,20,4,1,-76
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,fec304e1705c,108,8,18,-54
ffffffffffff,0601049110e7,152,0,0,0
b03c737e54d4,0601049110e7,90,8,1,45
0601049110e7,fec304e1705c,108,8,18,-54
ffffffffffff,0601049110e7,159,8,11,-128
0601049110e7,5ffe420ebcb4,108,8,11,-55
0601049110e7,c22f1056785b,116,8,54,-59
0601049110e7,c22f1056785b,116,8,54,-58
0601049110e7,c22f1056785b,116,8,48,-55
0601049110e7,c22f1056785b,116,8,48,-56
0601049110e7,b03c737e54d4,108,8,54,-49
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,5ffe420ebcb4,108,8,11,-54
0601049110e7,b03c737e54d4,108,8,54,-49
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-52
0601049110e7,b03c737e54d4,108,8,48,-50
0601049110e7,b03c737e54d4,108,8,48,-52
0601049110e7,b03c737e54d4,108,8,48,-51
0601049110e7,b03c737e54d4,108,8,48,-52
0601049110e7,b03c737e54d4,108,8,48,-51
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-52
0601049110e7,fec304e1705c,120,8,24,-55
0601049110e7,fec304e1705c,120,8,18,-54
0601049110e7,fec304e1705c,120,8,18,-55
0601049110e7,fec304e1705c,120,8,18,-54
fec304e1705c,0601049110e7,1544,8,18,47
0601049110e7,fec304e1705c,120,8,18,-55
0601049110e7,fec304e1705c,120,8,18,-54
0601049110e7,f0dbc89cb0b3,123,8,5,-50
ffffffffffff,0601049110e7,152,0,0,0
ffffffffffff,0601049110e7,86,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
ffffffffffff,0601049110e7,118,8,11,-128
ffffffffffff,0601049110e7,262,8,11,-128
b00f0e000105,0601049110e7,107,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-56
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,54,-56
0601049110e7,49d50bb2200f,32,8,1,-56
0601049110e7,c22f1056785b,108,8,54,-56
0601049110e7,c22f1056785b,108,8,54,-56
0601049110e7,c22f1056785b,108,8,48,-55
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-55
0601049110e7,c22f1056785b,108,8,48,-55
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-55
0601049110e7,c22f1056785b,108,8,1,-56
0601049110e7,c22f1056785b,108,8,1,-56
0601049110e7,c22f1056785b,784,8,54,-57
0601049110e7,c22f1056785b,784,8,54,-56
0601049110e7,c22f1056785b,784,8,48,-57
0601049110e7,c22f1056785b,784,8,48,-56
0601049110e7,fec304e1705c,120,8,18,-54
0601049110e7,fec304e1705c,120,8,18,-55
0601049110e7,fec304e1705c,536,8,18,-54
0601049110e7,c22f1056785b,784,8,48,-57
0601049110e7,c22f1056785b,784,8,1,-56
0601049110e7,fec304e1705c,120,8,24,-54
0601049110e7,fec304e1705c,120,8,18,-54
0601049110e7,5ffe420ebcb4,108,8,11,-55
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,49d50bb2200f,32,8,1,-52
0601049110e7,fec304e1705c,180,8,18,-55
0601049110e7,5ffe420ebcb4,299,8,11,-54
b00f0e000105,0601049110e7,169,8,11,-128
b00f0e000105,0601049110e7,168,8,11,-128
0601049110e7,8d6dc85854f0,32,8,6,-55
0601049110e7,8d6dc85854f0,32,8,6,-55
0601049110e7,f0dbc89cb0b3,421,8,5,-53
0601049110e7,f0dbc89cb0b3,421,8,5,-54
0601049110e7,f0dbc89cb0b3,421,8,5,-51
0601049110e7,f0dbc89cb0b3,421,8,1,-53
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
c22f1056785b,0601049110e7,1544,8,11,44
0601049110e7,c22f1056785b,108,8,1,-59
0601049110e7,fec304e1705c,116,8,24,-54
c22f1056785b,0601049110e7,1544,8,12,44
0601049110e7,fec304e1705c,116,8,18,-54
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,fec304e1705c,116,8,18,-54
0601049110e7,c22f1056785b,116,8,48,-57
0601049110e7,c22f1056785b,116,8,48,-57
c22f1056785b,0601049110e7,1544,8,12,46
0601049110e7,c22f1056785b,116,8,48,-57
0601049110e7,c22f1056785b,116,8,54,-58
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-57
c22f1056785b,0601049110e7,1544,8,18,46
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,6,-58
ffffffffffff,0601049110e7,86,8,11,-128
0601049110e7,c22f1056785b,108,8,6,-58
b00f0e000105,0601049110e7,405,8,11,-128
0601049110e7,d97b6dd360cd,32,8,6,-52
301030033300,0601049110e7,112,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-55
c00f0e000105,0601049110e7,86,8,11,-128
301030033300,0601049110e7,115,8,11,-128
c00f0e000105,0601049110e7,95,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
00000208010c,0601049110e7,78,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
0601049110e7,b03c737e54d4,108,8,54,-48
0601049110e7,b03c737e54d4,108,8,54,-50
0601049110e7,b03c737e54d4,108,8,54,-49
0601049110e7,c22f1056785b,108,8,48,-58
c22f1056785b,0601049110e7,1544,8,18,46
0601049110e7,fec304e1705c,108,8,24,-54
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,c22f1056785b,108,8,1,-58
c22f1056785b,0601049110e7,1544,8,18,46
0601049110e7,c22f1056785b,108,8,54,-61
c22f1056785b,0601049110e7,1544,8,18,43
0601049110e7,fec304e1705c,108,8,24,-55
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,5ffe420ebcb4,299,8,11,-56
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,d97b6dd360cd,32,8,6,-56
0601049110e7,d97b6dd360cd,32,8,6,-55
fec304e1705c,0601049110e7,1544,8,11,48
0601049110e7,49d50bb2200f,32,8,1,-53
0601049110e7,c22f1056785b,108,8,54,-60
301030033300,0601049110e7,115,8,11,-128
c00f0e000105,0601049110e7,95,8,11,-128
ffffffffffff,0601049110e7,68,8,11,-128
fec304e1705c,0601049110e7,1489,8,11,44
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,5ffe420ebcb4,299,8,11,-55
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,4a250e0260b5,123,8,2,-59
c22f1056785b,0601049110e7,1544,8,11,41
0601049110e7,fec304e1705c,108,8,24,-55
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,c22f1056785b,108,8,48,-58
c22f1056785b,0601049110e7,1544,8,18,48
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,fec304e1705c,552,8,18,-54
ffffffffffff,0601049110e7,152,0,0,0
ffffffffffff,0601049110e7,86,8,11,-128
b00f0e000105,0601049110e7,107,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-55
afff0e7001f5,0601049110e7,201,8,11,-128
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-55
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,1,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,f0dbc89cb0b3,143,8,5,-54
ffffffffffff,0601049110e7,152,0,0,0
c22f1056785b,0601049110e7,1544,8,11,41
0601049110e7,c22f1056785b,145,8,54,-59
0601049110e7,49d50bb2200f,32,8,1,-53
0601049110e7,875f8a570cd5,32,8,6,-43
ffffffffffff,0601049110e7,118,8,11,-128
b00f30033300,0601049110e7,127,8,11,-128
0601049110e7,c22f1056785b,108,8,54,-60
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,1,-56
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,1,-59
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-52
0601049110e7,b03c737e54d4,108,8,54,-52
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,fec304e1705c,108,8,24,-53
0601049110e7,fec304e1705c,108,8,18,-54
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,b03c737e54d4,108,8,48,-51
0601049110e7,b03c737e54d4,108,8,48,-52
0601049110e7,b03c737e54d4,108,8,48,-52
ffffffffffff,0601049110e7,86,8,11,-128
0601049110e7,f0dbc89cb0b3,425,8,5,-55
afff0e7001f5,0601049110e7,201,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-54
c00f0e000105,0601049110e7,86,8,11,-128
301030033300,0601049110e7,112,8,11,-128
0601049110e7,b03c737e54d4,108,8,48,-52
200030033300,0601049110e7,112,8,11,-128
20000e000105,0601049110e7,86,8,11,-128
0601049110e7,b03c737e54d4,108,8,48,-50
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,54,-60
0601049110e7,c22f1056785b,108,8,1,-58
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,1,-56
0601049110e7,fec304e1705c,108,8,24,-55
0601049110e7,fec304e1705c,108,8,18,-54
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,49d50bb2200f,32,8,1,-54
0601049110e7,49d50bb2200f,32,8,1,-54
301030033300,0601049110e7,112,8,11,-128
c00f0e000105,0601049110e7,86,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
301030033300,0601049110e7,115,8,11,-128
c00f0e000105,0601049110e7,95,8,11,-128
b00f30033300,0601049110e7,409,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
0601049110e7,c22f1056785b,108,8,54,-56
c22f1056785b,0601049110e7,1544,8,12,45
0601049110e7,c22f1056785b,108,8,54,-58
c22f1056785b,0601049110e7,1544,8,18,44
0601049110e7,c22f1056785b,108,8,54,-56
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,54,-57
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,b03c737e54d4,108,8,54,-49
b03c737e54d4,0601049110e7,96,8,11,49
c22f1056785b,0601049110e7,1544,8,18,45
fec304e1705c,0601049110e7,96,8,11,42
0601049110e7,5ffe420ebcb4,108,8,11,-56
0601049110e7,5ffe420ebcb4,108,8,11,-57
5ffe420ebcb4,0601049110e7,430,8,11,42
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,12,-57
0601049110e7,c22f1056785b,108,8,12,-57
0601049110e7,c22f1056785b,108,8,12,-57
0601049110e7,c22f1056785b,108,8,12,-56
301030033300,0601049110e7,115,8,11,-128
0601049110e7,f0dbc89cb0b3,405,8,5,-54
c00f0e000105,0601049110e7,95,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-55
0601049110e7,c22f1056785b,108,8,12,-56
0601049110e7,49d50bb2200f,32,8,1,-53
ffffffffffff,0601049110e7,118,8,11,-128
0601049110e7,5ffe420ebcb4,96,8,11,-58
0601049110e7,5ffe420ebcb4,96,8,9,-58
5ffe420ebcb4,0601049110e7,96,8,18,44
c22f1056785b,0601049110e7,96,8,11,42
0601049110e7,5ffe420ebcb4,108,8,11,-62
0601049110e7,5ffe420ebcb4,108,8,9,-62
0601049110e7,5ffe420ebcb4,115,8,11,-61
0601049110e7,5ffe420ebcb4,108,8,11,-62
5ffe420ebcb4,0601049110e7,430,8,18,44
0601049110e7,c22f1056785b,96,8,48,-57
0601049110e7,c22f1056785b,96,8,48,-56
0601049110e7,c22f1056785b,96,8,48,-57
c22f1056785b,0601049110e7,133,8,18,45
0601049110e7,5ffe420ebcb4,96,8,12,-59
ffffffffffff,23580e4260f5,70,0,1,-55
0601049110e7,c22f1056785b,96,8,48,-58
23580e4260f5,0601049110e7,137,0,1,45
5ffe420ebcb4,0601049110e7,96,8,18,46
c22f1056785b,0601049110e7,96,8,18,46
0601049110e7,fec304e1705c,108,8,24,-54
0601049110e7,c22f1056785b,96,8,48,-58
0601049110e7,fec304e1705c,108,8,18,-55
0601049110e7,fec304e1705c,108,8,18,-54
ffffffffffff,23580e4260f5,70,0,1,-60
23580e4260f5,0601049110e7,137,0,1,45
fec304e1705c,0601049110e7,96,8,11,48
0601049110e7,5ffe420ebcb4,96,8,12,-59
0601049110e7,c22f1056785b,96,8,54,-59
0601049110e7,c22f1056785b,96,8,1,-57
5ffe420ebcb4,0601049110e7,96,8,11,44
0601049110e7,c22f1056785b,96,8,1,-58
0601049110e7,c22f1056785b,96,8,48,-56
0601049110e7,c22f1056785b,96,8,48,-57
0601049110e7,c22f1056785b,96,8,48,-56
0601049110e7,b03c737e54d4,108,8,54,-48
b03c737e54d4,0601049110e7,100,8,18,48
0601049110e7,c22f1056785b,96,8,48,-55
0601049110e7,c22f1056785b,96,8,48,-56
0601049110e7,c22f1056785b,96,8,54,-57
0601049110e7,c22f1056785b,96,8,54,-55
0601049110e7,c22f1056785b,96,8,54,-56
0601049110e7,c22f1056785b,96,8,54,-58
c22f1056785b,0601049110e7,96,8,11,45
0601049110e7,c22f1056785b,96,8,1,-58
0601049110e7,c22f1056785b,96,8,48,-59
0601049110e7,c22f1056785b,96,8,48,-58
0601049110e7,c22f1056785b,96,8,48,-56
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,5ffe420ebcb4,96,8,12,-57
0601049110e7,c22f1056785b,96,8,48,-57
0601049110e7,c22f1056785b,96,8,48,-57
0601049110e7,c22f1056785b,96,8,48,-56
0601049110e7,c22f1056785b,96,8,54,-57
ffffffffffff,23580e4260f5,70,0,1,-63
0601049110e7,4a250e0260b5,358,8,2,-57
b00f0e000105,0601049110e7,389,8,11,-128
b00f0e000105,0601049110e7,168,8,11,-128
0601049110e7,49d50bb2200f,32,8,1,-55
0601049110e7,49d50bb2200f,32,8,1,-55
b00f0e000105,0601049110e7,168,8,11,-128
200030033300,0601049110e7,112,8,11,-128
20000e000105,0601049110e7,86,8,11,-128
23580e4260f5,0601049110e7,137,0,1,45
0601049110e7,c22f1056785b,96,8,1,-56
ffffffffffff,23580e4260f5,70,0,1,-66
23580e4260f5,0601049110e7,137,0,1,45
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,1,-56
fec304e1705c,0601049110e7,96,8,11,46
c22f1056785b,0601049110e7,1544,8,11,40
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,54,-59
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,c22f1056785b,108,8,1,-57
0601049110e7,c22f1056785b,108,8,1,-56
301030033300,0601049110e7,112,8,11,-128
c00f0e000105,0601049110e7,86,8,11,-128
301030033300,0601049110e7,115,8,11,-128
c00f0e000105,0601049110e7,95,8,11,-128
b00f0e000105,0601049110e7,342,8,11,-128
b00f0e000105,0601049110e7,168,8,11,-128
201030033300,0601049110e7,179,8,11,-128
0601049110e7,b03c737e54d4,108,8,54,-47
c22f1056785b,0601049110e7,1544,8,12,49
0601049110e7,b03c737e54d4,108,8,54,-47
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,b03c737e54d4,108,8,54,-49
0601049110e7,b03c737e54d4,108,8,54,-48
c22f1056785b,0601049110e7,1544,8,18,48
c22f1056785b,0601049110e7,1544,8,24,47
c22f1056785b,0601049110e7,1544,8,24,48
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,1,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-54
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,1,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,54,-58
0601049110e7,c22f1056785b,108,8,54,-59
0601049110e7,c22f1056785b,108,8,1,-57
c22f1056785b,0601049110e7,1544,8,11,45
c22f1056785b,0601049110e7,1544,8,11,46
0601049110e7,b03c737e54d4,108,8,54,-51
0601049110e7,b03c737e54d4,108,8,54,-51
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,8d6dc85854f0,32,8,6,-55
0601049110e7,c22f1056785b,108,8,48,-59
0601049110e7,49d50bb2200f,32,8,1,-54
301030033300,0601049110e7,115,8,11,-128
0601049110e7,8d6dc85854f0,32,8,6,-55
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,1,-60
c00f0e000105,0601049110e7,95,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
e9943f23337f,0601049110e7,112,8,11,-128
be213fe3330f,0601049110e7,112,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
95c63fb333df,0601049110e7,112,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
be213fe3330f,0601049110e7,112,8,11,-128
5aad3f03337f,0601049110e7,112,8,11,-128
be213fe3330f,0601049110e7,112,8,11,-128
50a43fb3330f,0601049110e7,112,8,11,-128
be213fe3330f,0601049110e7,112,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
ffffffffffff,0601049110e7,86,8,11,-128
c00f0e000105,0601049110e7,86,8,11,-128
301030033300,0601049110e7,112,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
ffffffffffff,77d42b3aa034,98,8,1,-89
95c63fb333df,77d42b3aa034,124,8,1,-89
ffffffffffff,77d42b3aa034,98,8,1,-90
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c22f1056785b,0601049110e7,1544,8,18,47
be213fe3330f,77d42b3aa034,124,8,1,-88
93ea1453ecf8,0a3204a11077,20,4,1,-74
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,49d50bb2200f,32,8,1,-54
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
93ea1453ecf8,0a3204a11077,20,4,1,-72
0601049110e7,5ffe420ebcb4,116,8,12,-58
0601049110e7,5ffe420ebcb4,116,8,12,-58
0601049110e7,5ffe420ebcb4,116,8,12,-56
0601049110e7,5ffe420ebcb4,116,8,12,-58
0601049110e7,5ffe420ebcb4,116,8,12,-58
0601049110e7,5ffe420ebcb4,116,8,11,-57
0601049110e7,5ffe420ebcb4,116,8,12,-57
c22f1056785b,0601049110e7,1544,8,24,49
0601049110e7,c22f1056785b,116,8,48,-59
0601049110e7,c22f1056785b,116,8,48,-58
0601049110e7,c22f1056785b,116,8,48,-57
0601049110e7,c22f1056785b,116,8,11,-57
0601049110e7,c22f1056785b,116,8,11,-57
0601049110e7,c22f1056785b,116,8,11,-56
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,f0dbc89cb0b3,455,8,5,-53
0601049110e7,f0dbc89cb0b3,242,8,5,-50
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,d97b6dd360cd,32,8,6,-53
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-58
c00030033300,0601049110e7,744,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
c00030033300,0601049110e7,744,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
afff0e7001f5,0601049110e7,724,8,11,-128
ffffffffffff,0601049110e7,191,8,11,-128
ffffffffffff,0601049110e7,191,8,11,-128
c22f1056785b,0601049110e7,1544,8,11,46
0601049110e7,b03c737e54d4,108,8,54,-50
b03c737e54d4,0601049110e7,96,8,18,51
c22f1056785b,0601049110e7,1544,8,18,49
0601049110e7,5ffe420ebcb4,108,8,18,-55
0601049110e7,5ffe420ebcb4,115,8,18,-55
0601049110e7,5ffe420ebcb4,108,8,18,-56
5ffe420ebcb4,0601049110e7,430,8,11,44
c22f1056785b,0601049110e7,1544,8,18,46
0601049110e7,fec304e1705c,108,8,18,-54
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-57
fec304e1705c,0601049110e7,100,8,11,46
0601049110e7,5ffe420ebcb4,96,8,18,-57
0601049110e7,f0dbc89cb0b3,112,8,5,-49
0601049110e7,f0dbc89cb0b3,112,8,5,-52
0601049110e7,f0dbc89cb0b3,112,8,5,-52
0601049110e7,f0dbc89cb0b3,112,8,1,-52
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,11,-56
0601049110e7,4a250e0260b5,143,8,2,-57
c22f1056785b,0601049110e7,1544,8,18,48
0601049110e7,5ffe420ebcb4,108,8,18,-60
0601049110e7,5ffe420ebcb4,299,8,18,-59
5ffe420ebcb4,0601049110e7,100,8,11,48
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,c22f1056785b,108,8,48,-56
0601049110e7,c22f1056785b,108,8,48,-57
ffffffffffff,d49e06560ca7,71,0,1,-51
c22f1056785b,0601049110e7,1544,8,18,46
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,5ffe420ebcb4,96,8,18,-57
0601049110e7,5ffe420ebcb4,96,8,12,-56
5ffe420ebcb4,0601049110e7,96,8,18,48
0601049110e7,c22f1056785b,108,8,11,-58
b00f30033300,0601049110e7,439,8,11,-128
b00f0e000105,0601049110e7,226,8,11,-128
200030033300,0601049110e7,96,8,11,-128
b00f30033300,0601049110e7,127,8,11,-128
c22f1056785b,0601049110e7,1544,8,18,47
ffffffffffff,d49e06560ca7,71,0,1,-52
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,11,-57
0601049110e7,c22f1056785b,108,8,11,-59
ffffffffffff,d49e06560ca7,71,0,1,-56
ffffffffffff,d49e06560ca7,71,0,1,-56
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,48,-58
0601049110e7,c22f1056785b,108,8,48,-57
c22f1056785b,0601049110e7,1544,8,12,47
0601049110e7,c22f1056785b,108,8,48,-57
ffffffffffff,d49e06560ca7,71,0,1,-58
5ffe420ebcb4,0601049110e7,96,8,18,49
0601049110e7,c22f1056785b,108,8,48,-57
0601049110e7,c22f1056785b,108,8,11,-58
0601049110e7,c22f1056785b,108,8,11,-58
0601049110e7,c22f1056785b,108,8,11,-58
0601049110e7,c22f1056785b,108,8,11,-58
0601049110e7,c22f1056785b,108,8,1,-59
ffffffffffff,d49e06560ca7,71,0,1,-58
ffffffffffff,0601049110e7,152,0,0,0
0601049110e7,5ffe420ebcb4,108,8,18,-56
0601049110e7,5ffe420ebcb4,115,8,18,-57
0601049110e7,5ffe420ebcb4,108,8,18,-57
